day_order,day,tray_no,tray,row,column,cell_number,green_pixels,cell_pixels,green_cover_pct,emerged_proxy,microbe_status,stress_type,assigned_environment,treatment_group,design_group,actual_environment,watering_regime
1,Day 1,1,Tray 1,1,1,1,0,8464,0.0,0,No Microbe,Ideal,Inside,No Microbe | Ideal,No Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,10,Tray 10,4,7,37,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,4,8,38,1,8464,0.011814744801512287,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,4,9,39,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,4,10,40,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,5,1,41,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,5,2,42,5,8464,0.05907372400756144,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,5,3,43,1,8464,0.011814744801512287,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,5,4,44,8,8464,0.0945179584120983,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,5,5,45,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,5,6,46,9,8464,0.10633270321361059,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,5,7,47,4,8464,0.04725897920604915,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,5,8,48,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,5,9,49,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,5,10,50,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,6,1,51,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,6,2,52,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,6,3,53,3,8464,0.03544423440453686,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,6,4,54,2,8464,0.023629489603024575,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,6,5,55,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,6,6,56,2,8464,0.023629489603024575,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,6,7,57,3,8464,0.03544423440453686,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,6,8,58,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,6,9,59,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,6,10,60,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,7,1,61,1,8464,0.011814744801512287,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,7,2,62,6,8464,0.07088846880907372,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,7,3,63,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,7,4,64,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,7,5,65,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,7,6,66,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,7,7,67,1,8464,0.011814744801512287,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,7,8,68,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,7,9,69,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,7,10,70,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,11,Tray 11,1,1,1,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,1,2,2,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,1,3,3,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,1,4,4,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,1,5,5,2,8464,0.023629489603024575,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,1,6,6,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,1,7,7,21,8464,0.24810964083175804,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,1,8,8,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,1,9,9,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,1,10,10,1,8464,0.011814744801512287,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,2,1,11,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,2,2,12,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,2,3,13,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,2,4,14,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,2,5,15,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,2,6,16,6,8464,0.07088846880907372,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,2,7,17,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,2,8,18,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,2,9,19,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,2,10,20,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,3,1,21,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,3,2,22,1,8464,0.011814744801512287,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,3,3,23,3,8464,0.03544423440453686,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,3,4,24,1,8464,0.011814744801512287,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,3,5,25,1,8464,0.011814744801512287,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,3,6,26,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,3,7,27,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,3,8,28,1,8464,0.011814744801512287,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,3,9,29,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,3,10,30,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,4,1,31,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,4,2,32,7,8464,0.08270321361058601,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,4,3,33,1,8464,0.011814744801512287,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,4,4,34,1,8464,0.011814744801512287,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,4,5,35,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,4,6,36,5,8464,0.05907372400756144,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,4,7,37,2,8464,0.023629489603024575,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,4,8,38,2,8464,0.023629489603024575,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,4,9,39,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,4,10,40,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,5,1,41,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,5,2,42,4,8464,0.04725897920604915,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,5,3,43,14,8464,0.16540642722117202,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,5,4,44,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,5,5,45,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,5,6,46,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,5,7,47,2,8464,0.023629489603024575,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,5,8,48,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,5,9,49,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,5,10,50,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,6,1,51,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,6,2,52,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,6,3,53,4,8464,0.04725897920604915,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,6,4,54,3,8464,0.03544423440453686,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,6,5,55,1,8464,0.011814744801512287,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,6,6,56,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,6,7,57,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,6,8,58,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,6,9,59,1,8464,0.011814744801512287,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,6,10,60,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,7,1,61,2,8464,0.023629489603024575,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,7,2,62,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,7,3,63,2,8464,0.023629489603024575,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,7,4,64,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,7,5,65,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,7,6,66,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,7,7,67,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,7,8,68,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,7,9,69,0,8464,0.0,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,11,Tray 11,7,10,70,1,8464,0.011814744801512287,0,No Microbe,Heat,Alternating,No Microbe | Heat,No Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,12,Tray 12,1,1,1,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,1,2,2,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,1,3,3,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,1,4,4,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,1,5,5,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,1,6,6,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,1,7,7,1,8464,0.011814744801512287,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,1,8,8,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,1,9,9,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,1,10,10,1,8464,0.011814744801512287,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,2,1,11,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,2,2,12,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,2,3,13,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,2,4,14,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,2,5,15,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,2,6,16,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,2,7,17,3,8464,0.03544423440453686,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,2,8,18,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,2,9,19,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,2,10,20,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,3,1,21,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,3,2,22,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,3,3,23,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,3,4,24,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,3,5,25,3,8464,0.03544423440453686,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,3,6,26,4,8464,0.04725897920604915,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,3,7,27,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,3,8,28,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,3,9,29,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,3,10,30,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,4,1,31,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,4,2,32,1,8464,0.011814744801512287,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,4,3,33,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,4,4,34,1,8464,0.011814744801512287,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,4,5,35,3,8464,0.03544423440453686,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,4,6,36,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,4,7,37,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,4,8,38,3,8464,0.03544423440453686,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,4,9,39,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,4,10,40,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,5,1,41,1,8464,0.011814744801512287,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,5,2,42,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,5,3,43,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,5,4,44,2,8464,0.023629489603024575,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,5,5,45,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,5,6,46,1,8464,0.011814744801512287,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,5,7,47,2,8464,0.023629489603024575,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,5,8,48,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,5,9,49,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,5,10,50,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,6,1,51,9,8464,0.10633270321361059,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,6,2,52,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,6,3,53,2,8464,0.023629489603024575,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,6,4,54,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,6,5,55,1,8464,0.011814744801512287,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,6,6,56,3,8464,0.03544423440453686,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,6,7,57,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,6,8,58,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
1,Day 1,12,Tray 12,6,9,59,0,8464,0.0,0,No Microbe,Moisture,Inside,No Microbe | Moisture,No Microbe | Moisture | Inside,Inside,Moisture treatment
